Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US
06/18/2021,Age_known,162637990,0,99,137060594,0,0,0,99
06/18/2021,Race_eth_NHMult_Oth,8195606,8.1,0,7352751,0,0,8,0
06/18/2021,Ages_30-39_yrs,22323120,13.7,0,18522392,55.1,45.7,13.5,0
06/18/2021,Race_eth_known,100790017,0,62,91991937,0,0,0,67.1
06/18/2021,Race_eth_NHAsian,6152776,6.1,0,5658150,35.1,32.3,6.2,0
06/18/2021,Race_eth_NHAIAN,1025621,1,0,862989,43.8,36.9,0.9,0
06/18/2021,Sex_known,160915709,0,98.9,135818884,0,0,0,99.1
06/18/2021,Race_eth_Hispanic,15135033,15,0,12875579,29,24.7,14,0
06/18/2021,Ages_18-29_yrs,23085687,14.2,0,18416637,46.8,37.3,13.4,0
06/18/2021,Ages_50-64_yrs,42323964,26,0,36578071,72.1,62.3,26.7,0
06/18/2021,Race_eth_NHWhite,60789494,60.3,0,56952009,32.8,30.7,61.9,0
06/18/2021,Ages_25-39_yrs,32403215,19.9,0,26710506,52.2,43.1,19.5,0
06/18/2021,Ages_<18yrs,7422053,4.6,0,4865163,11.2,7.3,3.5,0
06/18/2021,Sex_Female,85194692,52.9,0,72101779,55.4,46.9,53.1,0
06/18/2021,Race_eth_unknown,61870330,61.4,0,45072855,0,0,49,0
06/18/2021,Ages_12-15_yrs,4169744,2.6,0,2438526,27.4,16,1.8,0
06/18/2021,Ages_16-17_yrs,3093385,1.9,0,2347165,40.9,31.1,1.7,0
06/18/2021,Ages_18-24_yrs,13005592,8,0,10228523,46.8,36.8,7.5,0
06/18/2021,Sex_unknown,1744638,1.1,0,1245908,0,0,0.9,0
06/18/2021,Ages_40-49_yrs,22907371,14.1,0,19316873,61.8,52.1,14.1,0
06/18/2021,Race_eth_NHBlack,9186789,9.1,0,8032226,24.4,21.3,8.7,0
06/18/2021,Age_unknown,22357,0,0,4198,0,0,0,0
06/18/2021,Race_eth_NHNHOPI,304698,0.3,0,258233,34.2,29,0.3,0
06/18/2021,Sex_Male,75721017,47.1,0,63717105,50.8,42.7,46.9,0
06/18/2021,US,162660347,0,0,137064792,0,0,0,0
06/18/2021,Ages_<12yrs,158924,0.1,0,79472,0.4,0.2,0.1,0
06/18/2021,Ages_65-74_yrs,26355637,16.2,0,23276820,88.9,78.5,17,0
06/17/2021,Sex_unknown,1741859,1.1,0,1242497,0,0,0.9,0
06/17/2021,Race_eth_Hispanic,15047367,15,0,12749458,28.8,24.4,13.9,0
06/17/2021,US,162280830,0,0,136426891,0,0,0,0
06/17/2021,Ages_18-24_yrs,12953231,8,0,10149844,46.7,36.6,7.4,0
06/17/2021,Age_known,162258532,0,99,136422727,0,0,0,99
06/17/2021,Race_eth_unknown,61773778,61.5,0,44947634,0,0,49.1,0
06/17/2021,Ages_75+_yrs,18205552,11.2,0,16060709,84.9,74.9,11.8,0
06/17/2021,Sex_known,160538971,0,98.9,135184394,0,0,0,99.1
06/17/2021,Sex_Male,75533540,47,0,63403009,50.7,42.5,46.9,0
06/17/2021,Race_eth_NHNHOPI,303603,0.3,0,256510,34,28.8,0.3,0
06/17/2021,Ages_30-39_yrs,22263369,13.7,0,18427605,55,45.5,13.5,0
06/17/2021,Race_eth_NHAIAN,1022686,1,0,858312,43.7,36.7,0.9,0
06/17/2021,Ages_<12yrs,155639,0.1,0,74671,0.4,0.2,0.1,0
06/17/2021,Ages_25-39_yrs,32312557,19.9,0,26567761,52.1,42.8,19.5,0
06/17/2021,Race_eth_NHAsian,6134351,6.1,0,5620412,35,32,6.1,0
06/17/2021,Race_eth_NHWhite,60672605,60.4,0,56708073,32.7,30.6,62,0
06/17/2021,Ages_16-17_yrs,3074584,1.9,0,2317707,40.7,30.7,1.7,0
06/17/2021,Ages_<18yrs,7343564,4.5,0,4712591,11.1,7.1,3.5,0
06/17/2021,Sex_Female,85005431,53,0,71781385,55.2,46.6,53.1,0
06/17/2021,Ages_40-49_yrs,22855400,14.1,0,19231617,61.7,51.9,14.1,0
06/17/2021,Race_eth_NHBlack,9150970,9.1,0,7976540,24.3,21.2,8.7,0
06/17/2021,Ages_65-74_yrs,26332634,16.2,0,23239226,88.8,78.4,17,0
06/17/2021,Race_eth_known,100507052,0,61.9,91479257,0,0,0,67.1
06/17/2021,Race_eth_NHMult_Oth,8175470,8.1,0,7309952,0,0,8,0
06/17/2021,Ages_50-64_yrs,42255594,26,0,36460979,72,62.1,26.7,0
06/17/2021,Ages_18-29_yrs,23002419,14.2,0,18290000,46.6,37.1,13.4,0
06/17/2021,Ages_12-15_yrs,4113341,2.5,0,2320213,27,15.2,1.7,0
06/17/2021,Age_unknown,22298,0,0,4164,0,0,0,0
06/16/2021,Ages_75+_yrs,18181436,11.3,0,16024128,84.8,74.7,11.8,0
06/16/2021,Race_eth_NHNHOPI,302212,0.3,0,253883,33.9,28.5,0.3,0
06/16/2021,Age_unknown,22218,0,0,4117,0,0,0,0
06/16/2021,Ages_<18yrs,7194029,4.5,0,4411940,10.8,6.7,3.3,0
06/16/2021,Sex_unknown,1734707,1.1,0,1233796,0,0,0.9,0
06/16/2021,Race_eth_unknown,61587162,61.6,0,44715748,0,0,49.4,0
06/16/2021,US,161542160,0,0,135227709,0,0,0,0
06/16/2021,Ages_16-17_yrs,3038879,1.9,0,2262970,40.2,29.9,1.7,0
06/16/2021,Race_eth_Hispanic,14902095,14.9,0,12539731,28.5,24,13.9,0
06/16/2021,Ages_65-74_yrs,26288522,16.3,0,23172905,88.6,78.1,17.1,0
06/16/2021,Ages_40-49_yrs,22750779,14.1,0,19066723,61.4,51.5,14.1,0
06/16/2021,Ages_18-29_yrs,22841471,14.1,0,18054000,46.3,36.6,13.4,0
06/16/2021,Race_eth_NHMult_Oth,8133304,8.1,0,7232620,0,0,8,0
06/16/2021,Sex_Male,75171211,47,0,62809206,50.4,42.1,46.9,0
06/16/2021,Ages_18-24_yrs,12852241,8,0,10003386,46.3,36,7.4,0
06/16/2021,Sex_known,159807453,0,98.9,133993913,0,0,0,99.1
06/16/2021,Ages_30-39_yrs,22147530,13.7,0,18251279,54.7,45.1,13.5,0
06/16/2021,Ages_<12yrs,151477,0.1,0,67878,0.3,0.2,0.1,0
06/16/2021,Race_eth_NHWhite,60425217,60.5,0,56213655,32.6,30.3,62.1,0
06/16/2021,Race_eth_NHAIAN,1017770,1,0,850260,43.5,36.3,0.9,0
06/16/2021,Race_eth_NHBlack,9072298,9.1,0,7866377,24.1,20.9,8.7,0
06/16/2021,Ages_25-39_yrs,32136760,19.9,0,26301893,51.8,42.4,19.5,0
06/16/2021,Age_known,161519942,0,99,135223592,0,0,0,99
06/16/2021,Race_eth_known,99954998,0,61.9,90511961,0,0,0,66.9
06/16/2021,Sex_Female,84636242,53,0,71184707,55,46.3,53.1,0
06/16/2021,Race_eth_NHAsian,6102102,6.1,0,5555435,34.8,31.7,6.1,0
06/16/2021,Ages_50-64_yrs,42116175,26.1,0,36242617,71.7,61.7,26.8,0
06/16/2021,Ages_12-15_yrs,4003673,2.5,0,2081092,26.3,13.7,1.5,0
06/15/2021,Ages_12-15_yrs,3957659,2.5,0,1944709,26,12.8,1.4,0
06/15/2021,Age_known,161220556,0,99,134652901,0,0,0,99
06/15/2021,Sex_Male,75022434,47,0,62524897,50.3,41.9,46.9,0
06/15/2021,Sex_known,159510581,0,98.9,133426252,0,0,0,99.1
06/15/2021,Race_eth_NHBlack,9045437,9.1,0,7819049,24,20.8,8.7,0
06/15/2021,Ages_75+_yrs,18173301,11.3,0,16010062,84.8,74.7,11.9,0
06/15/2021,Ages_<12yrs,148276,0.1,0,61064,0.3,0.1,0,0
06/15/2021,Ages_<18yrs,7130816,4.4,0,4242872,10.7,6.4,3.2,0
06/15/2021,Race_eth_NHWhite,60348997,60.5,0,56027532,32.5,30.2,62.2,0
06/15/2021,Race_eth_NHMult_Oth,8114385,8.1,0,7184029,0,0,8,0
06/15/2021,Race_eth_NHAsian,6079820,6.1,0,5504981,34.7,31.4,6.1,0
06/15/2021,Age_unknown,22202,0,0,4108,0,0,0,0
06/15/2021,Race_eth_NHNHOPI,301228,0.3,0,251959,33.8,28.3,0.3,0
06/15/2021,Ages_16-17_yrs,3024881,1.9,0,2237099,40,29.6,1.7,0
06/15/2021,Ages_25-39_yrs,32060039,19.9,0,26175783,51.7,42.2,19.4,0
06/15/2021,Sex_Female,84488147,53,0,70901355,54.9,46.1,53.1,0
06/15/2021,Ages_30-39_yrs,22097357,13.7,0,18168102,54.6,44.9,13.5,0
06/15/2021,Race_eth_NHAIAN,1016565,1,0,848161,43.4,36.2,0.9,0
06/15/2021,Race_eth_known,99732622,0,61.9,90047308,0,0,0,66.9
06/15/2021,Ages_18-29_yrs,22773971,14.1,0,17944440,46.1,36.4,13.3,0
06/15/2021,Race_eth_Hispanic,14826190,14.9,0,12411597,28.4,23.8,13.8,0
06/15/2021,Ages_18-24_yrs,12811289,7.9,0,9936759,46.1,35.8,7.4,0
06/15/2021,Ages_50-64_yrs,42063485,26.1,0,36148809,71.7,61.6,26.8,0
06/15/2021,Sex_unknown,1732177,1.1,0,1230757,0,0,0.9,0
06/15/2021,Ages_40-49_yrs,22708787,14.1,0,18992248,61.3,51.2,14.1,0
06/15/2021,Ages_65-74_yrs,26272839,16.3,0,23146368,88.6,78,17.2,0
06/15/2021,Race_eth_unknown,61510136,61.7,0,44609701,0,0,49.5,0
06/15/2021,US,161242758,0,0,134657009,0,0,0,0
06/14/2021,Ages_40-49_yrs,22650772,14.1,0,18890546,61.1,51,14.1,0
06/14/2021,Ages_18-24_yrs,12758756,7.9,0,9851300,46,35.5,7.4,0
06/14/2021,Ages_25-39_yrs,31962698,19.9,0,26012949,51.5,41.9,19.4,0
06/14/2021,Ages_65-74_yrs,26254431,16.3,0,23113475,88.5,77.9,17.3,0
06/14/2021,Sex_Female,84296727,53,0,70513906,54.8,45.8,53.2,0
06/14/2021,Ages_30-39_yrs,22032659,13.7,0,18058935,54.4,44.6,13.5,0
06/14/2021,Race_eth_NHWhite,60224303,60.6,0,55729943,32.5,30.1,62.3,0
06/14/2021,Ages_18-29_yrs,22688795,14.1,0,17805314,46,36.1,13.3,0
06/14/2021,Sex_Male,74824258,47,0,62137248,50.2,41.7,46.8,0
06/14/2021,Race_eth_NHMult_Oth,8094059,8.1,0,7131179,0,0,8,0
06/14/2021,Race_eth_NHNHOPI,299972,0.3,0,249588,33.6,28,0.3,0
06/14/2021,Ages_<18yrs,7045149,4.4,0,3993224,10.6,6,3,0
06/14/2021,Race_eth_unknown,61408037,61.8,0,44455428,0,0,49.7,0
06/14/2021,US,160850907,0,0,133878698,0,0,0,0
06/14/2021,Sex_known,159120985,0,98.9,132651154,0,0,0,99.1
06/14/2021,Age_known,160828777,0,99,133874634,0,0,0,99
06/14/2021,Sex_unknown,1729922,1.1,0,1227544,0,0,0.9,0
06/14/2021,Ages_<12yrs,145491,0.1,0,54490,0.3,0.1,0,0
06/14/2021,Ages_75+_yrs,18164025,11.3,0,15993811,84.7,74.6,11.9,0
06/14/2021,Race_eth_NHBlack,9014321,9.1,0,7761193,23.9,20.6,8.7,0
06/14/2021,Race_eth_NHAsian,6058949,6.1,0,5453279,34.5,31.1,6.1,0
06/14/2021,Race_eth_NHAIAN,1013899,1,0,843236,43.3,36,0.9,0
06/14/2021,Race_eth_known,99442870,0,61.8,89423270,0,0,0,66.8
06/14/2021,Ages_16-17_yrs,3006459,1.9,0,2199737,39.8,29.1,1.6,0
06/14/2021,Ages_50-64_yrs,41992946,26.1,0,36019329,71.5,61.4,26.9,0
06/14/2021,Ages_12-15_yrs,3893199,2.4,0,1738997,25.6,11.4,1.3,0
06/14/2021,Age_unknown,22130,0,0,4064,0,0,0,0
06/14/2021,Race_eth_Hispanic,14737367,14.8,0,12254852,28.2,23.5,13.7,0
06/13/2021,Sex_known,158746887,0,98.9,131694710,0,0,0,99.1
06/13/2021,Race_eth_unknown,61298997,61.8,0,44229039,0,0,49.9,0
06/13/2021,Age_known,160451870,0,99,132913596,0,0,0,99
06/13/2021,Age_unknown,21996,0,0,3983,0,0,0,0
06/13/2021,Ages_12-15_yrs,3839970,2.4,0,1598577,25.2,10.5,1.2,0
06/13/2021,Race_eth_NHMult_Oth,8072651,8.1,0,7069964,0,0,8,0
06/13/2021,Race_eth_NHNHOPI,298448,0.3,0,247008,33.5,27.7,0.3,0
06/13/2021,Ages_65-74_yrs,26237234,16.3,0,23032688,88.5,77.7,17.3,0
06/13/2021,Race_eth_NHWhite,60111040,60.6,0,55337168,32.4,29.8,62.4,0
06/13/2021,Race_eth_NHAIAN,1010107,1,0,836897,43.1,35.7,0.9,0
06/13/2021,Race_eth_known,99174869,0,61.8,88688540,0,0,0,66.7
06/13/2021,Race_eth_Hispanic,14657098,14.8,0,12101846,28.1,23.2,13.6,0
06/13/2021,Ages_<12yrs,142910,0.1,0,49812,0.3,0.1,0,0
06/13/2021,Ages_30-39_yrs,21968506,13.7,0,17917351,54.3,44.3,13.5,0
06/13/2021,Race_eth_NHAsian,6041893,6.1,0,5405457,34.4,30.8,6.1,0
06/13/2021,Ages_40-49_yrs,22594461,14.1,0,18756646,61,50.6,14.1,0
06/13/2021,Ages_50-64_yrs,41920564,26.1,0,35805386,71.4,61,26.9,0
06/13/2021,Race_eth_NHBlack,8983632,9.1,0,7690200,23.9,20.4,8.7,0
06/13/2021,Ages_25-39_yrs,31865621,19.9,0,25805955,51.4,41.6,19.4,0
06/13/2021,Ages_18-29_yrs,22603939,14.1,0,17637973,45.8,35.7,13.3,0
06/13/2021,Ages_18-24_yrs,12706824,7.9,0,9749369,45.8,35.1,7.3,0
06/13/2021,Ages_75+_yrs,18154296,11.3,0,15947812,84.7,74.4,12,0
06/13/2021,Sex_unknown,1726979,1.1,0,1222869,0,0,0.9,0
06/13/2021,US,160473866,0,0,132917579,0,0,0,0
06/13/2021,Ages_16-17_yrs,2989990,1.9,0,2167351,39.6,28.7,1.6,0
06/13/2021,Sex_Male,74633377,47,0,61670478,50.1,41.4,46.8,0
06/13/2021,Sex_Female,84113510,53,0,70024232,54.7,45.5,53.2,0
06/13/2021,Ages_<18yrs,6972870,4.3,0,3815740,10.5,5.8,2.9,0
06/12/2021,Sex_known,158324313,0,98.9,130943646,0,0,0,99.1
06/12/2021,Ages_25-39_yrs,31763269,19.8,0,25643896,51.2,41.3,19.4,0
06/12/2021,Ages_<18yrs,6878900,4.3,0,3605084,10.4,5.4,2.7,0
06/12/2021,Ages_75+_yrs,18140476,11.3,0,15926265,84.6,74.3,12.1,0
06/12/2021,Age_known,160026536,0,99,132158798,0,0,0,99
06/12/2021,Ages_40-49_yrs,22536142,14.1,0,18657508,60.8,50.3,14.1,0
06/12/2021,Ages_65-74_yrs,26213381,16.4,0,22993182,88.4,77.5,17.4,0
06/12/2021,Sex_unknown,1724185,1.1,0,1219125,0,0,0.9,0
06/12/2021,Race_eth_NHAIAN,1006711,1,0,830972,43,35.5,0.9,0
06/12/2021,Ages_50-64_yrs,41844318,26.1,0,35672416,71.3,60.8,27,0
06/12/2021,US,160048498,0,0,132162771,0,0,0,0
06/12/2021,Race_eth_NHMult_Oth,8051257,8.1,0,7021202,0,0,8,0
06/12/2021,Race_eth_NHWhite,59973547,60.7,0,55042093,32.3,29.7,62.5,0
06/12/2021,Ages_18-29_yrs,22512111,14.1,0,17494800,45.6,35.4,13.2,0
06/12/2021,Sex_Female,83903804,53,0,69650020,54.5,45.3,53.2,0
06/12/2021,Age_unknown,21962,0,0,3973,0,0,0,0
06/12/2021,Race_eth_Hispanic,14567523,14.7,0,11952028,27.9,22.9,13.6,0
06/12/2021,Race_eth_NHBlack,8945815,9,0,7630416,23.8,20.3,8.7,0
06/12/2021,Race_eth_NHNHOPI,297411,0.3,0,245327,33.3,27.5,0.3,0
06/12/2021,Race_eth_NHAsian,6020438,6.1,0,5359632,34.3,30.6,6.1,0
06/12/2021,Race_eth_known,98862702,0,61.8,88081670,0,0,0,66.6
06/12/2021,Ages_<12yrs,139961,0.1,0,44431,0.3,0.1,0,0
06/12/2021,Ages_16-17_yrs,2970453,1.9,0,2130147,39.3,28.2,1.6,0
06/12/2021,Race_eth_unknown,61185796,61.9,0,44081101,0,0,50,0
06/12/2021,Ages_30-39_yrs,21901208,13.7,0,17809543,54.1,44,13.5,0
06/12/2021,Ages_18-24_yrs,12650050,7.9,0,9660447,45.6,34.8,7.3,0
06/12/2021,Ages_12-15_yrs,3768486,2.4,0,1430506,24.8,9.4,1.1,0
06/12/2021,Sex_Male,74420509,47,0,61293626,49.9,41.1,46.8,0
06/11/2021,Race_eth_NHBlack,8900619,9,0,7563613,23.6,20.1,8.7,0
06/11/2021,Ages_<18yrs,6748916,4.2,0,3356465,10.2,5.1,2.6,0
06/11/2021,Sex_unknown,1721783,1.1,0,1215249,0,0,0.9,0
06/11/2021,Ages_16-17_yrs,2943756,1.8,0,2085725,38.9,27.6,1.6,0
06/11/2021,Ages_18-29_yrs,22388966,14,0,17315679,45.4,35.1,13.2,0
06/11/2021,Race_eth_Hispanic,14444671,14.7,0,11758592,27.7,22.5,13.5,0
06/11/2021,Ages_25-39_yrs,31630040,19.8,0,25441920,51,41,19.4,0
06/11/2021,US,159485524,0,0,131238729,0,0,0,0
06/11/2021,Ages_12-15_yrs,3669373,2.3,0,1233021,24.1,8.1,0.9,0
06/11/2021,Sex_Male,74139516,47,0,60832632,49.7,40.8,46.8,0
06/11/2021,Race_eth_NHMult_Oth,8019271,8.1,0,6955689,0,0,8,0
06/11/2021,Race_eth_NHAsian,5991325,6.1,0,5297494,34.2,30.2,6.1,0
06/11/2021,Ages_75+_yrs,18123276,11.4,0,15899069,84.5,74.2,12.1,0
06/11/2021,Ages_50-64_yrs,41746233,26.2,0,35509731,71.1,60.5,27.1,0
06/11/2021,Race_eth_NHNHOPI,296273,0.3,0,243207,33.2,27.3,0.3,0
06/11/2021,Ages_65-74_yrs,26181970,16.4,0,22943527,88.3,77.4,17.5,0
06/11/2021,Ages_18-24_yrs,12573045,7.9,0,9549313,45.3,34.4,7.3,0
06/11/2021,Sex_known,157763741,0,98.9,130023480,0,0,0,99.1
06/11/2021,Sex_Female,83624225,53,0,69190848,54.3,45,53.2,0
06/11/2021,Race_eth_unknown,61034115,62,0,43906785,0,0,50.3,0
06/11/2021,Ages_40-49_yrs,22460143,14.1,0,18534771,60.6,50,14.1,0
06/11/2021,Age_known,159463623,0,99,131234796,0,0,0,99
06/11/2021,Race_eth_NHWhite,59796832,60.7,0,54689155,32.2,29.5,62.6,0
06/11/2021,Race_eth_known,98451409,0,61.7,87331944,0,0,0,66.5
06/11/2021,Race_eth_NHAIAN,1002418,1,0,824194,42.8,35.2,0.9,0
06/11/2021,Age_unknown,21901,0,0,3933,0,0,0,0
06/11/2021,Ages_30-39_yrs,21814119,13.7,0,17675554,53.9,43.7,13.5,0
06/11/2021,Ages_<12yrs,135787,0.1,0,37719,0.3,0.1,0,0
06/10/2021,Ages_75+_yrs,18115058,11.4,0,15887910,84.5,74.1,12.1,0
06/10/2021,Ages_25-39_yrs,31561487,19.8,0,25346622,50.9,40.9,19.4,0
06/10/2021,Race_eth_NHBlack,8883539,9,0,7537560,23.6,20,8.7,0
06/10/2021,Race_eth_NHNHOPI,295066,0.3,0,241498,33.1,27.1,0.3,0
06/10/2021,Ages_18-24_yrs,12534064,7.9,0,9498144,45.1,34.2,7.3,0
06/10/2021,Race_eth_unknown,60948707,62,0,43828721,0,0,50.4,0
06/10/2021,Ages_18-29_yrs,22326172,14,0,17232173,45.2,34.9,13.2,0
06/10/2021,Sex_known,157478139,0,98.9,129582944,0,0,0,99.1
06/10/2021,Race_eth_NHWhite,59713296,60.8,0,54525585,32.2,29.4,62.7,0
06/10/2021,US,159198695,0,0,130796141,0,0,0,0
06/10/2021,Ages_16-17_yrs,2929067,1.8,0,2064301,38.7,27.3,1.6,0
06/10/2021,Ages_30-39_yrs,21769379,13.7,0,17612593,53.8,43.5,13.5,0
06/10/2021,Race_eth_NHAIAN,1000673,1,0,821034,42.7,35.1,0.9,0
06/10/2021,Sex_Male,73995839,47,0,60611123,49.6,40.6,46.8,0
06/10/2021,Sex_Female,83482300,53,0,68971821,54.2,44.8,53.2,0
06/10/2021,Ages_<12yrs,133309,0.1,0,33370,0.3,0.1,0,0
06/10/2021,Ages_12-15_yrs,3616637,2.3,0,1122565,23.8,7.4,0.9,0
06/10/2021,Sex_unknown,1720556,1.1,0,1213197,0,0,0.9,0
06/10/2021,Ages_<18yrs,6679013,4.2,0,3220236,10.1,4.9,2.5,0
06/10/2021,Ages_65-74_yrs,26166665,16.4,0,22922519,88.2,77.3,17.5,0
06/10/2021,Race_eth_known,98249988,0,61.7,86967420,0,0,0,66.5
06/10/2021,Ages_50-64_yrs,41698020,26.2,0,35437845,71,60.4,27.1,0
06/10/2021,Race_eth_NHAsian,5972362,6.1,0,5258910,34,30,6,0
06/10/2021,Race_eth_NHMult_Oth,8001995,8.1,0,6918513,0,0,8,0
06/10/2021,Age_known,159176807,0,99,130792210,0,0,0,99
06/10/2021,Race_eth_Hispanic,14383057,14.6,0,11664320,27.5,22.3,13.4,0
06/10/2021,Ages_40-49_yrs,22422500,14.1,0,18478934,60.5,49.9,14.1,0
06/10/2021,Age_unknown,21888,0,0,3931,0,0,0,0
06/09/2021,Ages_18-24_yrs,12491391,7.9,0,9438587,45,34,7.2,0
06/09/2021,Race_eth_NHNHOPI,294219,0.3,0,240225,33,26.9,0.3,0
06/09/2021,Ages_50-64_yrs,41639112,26.2,0,35344967,70.9,60.2,27.1,0
06/09/2021,Ages_<12yrs,131453,0.1,0,29715,0.3,0.1,0,0
06/09/2021,Race_eth_known,98016550,0,61.7,86550334,0,0,0,66.4
06/09/2021,Ages_16-17_yrs,2914453,1.8,0,2041756,38.6,27,1.6,0
06/09/2021,Sex_Male,73835164,47,0,60343468,49.5,40.5,46.8,0
06/09/2021,Race_eth_NHAsian,5960478,6.1,0,5235428,34,29.8,6,0
06/09/2021,Race_eth_unknown,60861762,62.1,0,43710531,0,0,50.5,0
06/09/2021,Race_eth_Hispanic,14319545,14.6,0,11578390,27.4,22.2,13.4,0
06/09/2021,US,158878312,0,0,130260865,0,0,0,0
06/09/2021,Race_eth_NHBlack,8853480,9,0,7493374,23.5,19.9,8.7,0
06/09/2021,Sex_unknown,1718326,1.1,0,1209748,0,0,0.9,0
06/09/2021,Age_unknown,21799,0,0,3861,0,0,0,0
06/09/2021,Ages_18-29_yrs,22258615,14,0,17138319,45.1,34.7,13.2,0
06/09/2021,Race_eth_NHWhite,59602982,60.8,0,54294887,32.1,29.3,62.7,0
06/09/2021,Ages_25-39_yrs,31488005,19.8,0,25242038,50.8,40.7,19.4,0
06/09/2021,Ages_40-49_yrs,22379117,14.1,0,18414218,60.4,49.7,14.1,0
06/09/2021,Sex_known,157159986,0,98.9,129051117,0,0,0,99.1
06/09/2021,Ages_65-74_yrs,26146570,16.5,0,22892364,88.2,77.2,17.6,0
06/09/2021,Ages_<18yrs,6608650,4.2,0,3053497,10,4.6,2.3,0
06/09/2021,Age_known,158856513,0,99,130257004,0,0,0,99
06/09/2021,Sex_Female,83324822,53,0,68707649,54.1,44.6,53.2,0
06/09/2021,Race_eth_NHMult_Oth,7987812,8.1,0,6891069,0,0,8,0
06/09/2021,Race_eth_NHAIAN,998034,1,0,816961,42.6,34.9,0.9,0
06/09/2021,Ages_75+_yrs,18103668,11.4,0,15871333,84.4,74,12.2,0
06/09/2021,Ages_30-39_yrs,21720781,13.7,0,17542306,53.6,43.3,13.5,0
06/09/2021,Ages_12-15_yrs,3562744,2.2,0,982026,23.4,6.5,0.8,0
06/08/2021,Sex_Female,83186496,53,0,68471665,54.1,44.5,53.3,0
06/08/2021,Race_eth_unknown,60785617,62.1,0,43620444,0,0,50.6,0
06/08/2021,Ages_18-29_yrs,22201082,14,0,17058166,45,34.6,13.1,0
06/08/2021,Ages_50-64_yrs,41590472,26.2,0,35269215,70.9,60.1,27.2,0
06/08/2021,Sex_Male,73692615,47,0,60101146,49.4,40.3,46.7,0
06/08/2021,Age_known,158573575,0,99,129775989,0,0,0,99
06/08/2021,Age_unknown,21698,0,0,3797,0,0,0,0
06/08/2021,US,158595273,0,0,129779786,0,0,0,0
06/08/2021,Race_eth_NHAIAN,996217,1,0,814042,42.6,34.8,0.9,0
06/08/2021,Ages_16-17_yrs,2901057,1.8,0,2021437,38.4,26.7,1.6,0
06/08/2021,Ages_30-39_yrs,21676823,13.7,0,17481529,53.5,43.2,13.5,0
06/08/2021,Race_eth_NHAsian,5945401,6.1,0,5204894,33.9,29.7,6,0
06/08/2021,Ages_18-24_yrs,12456051,7.9,0,9388518,44.9,33.8,7.2,0
06/08/2021,Ages_<18yrs,6539192,4.1,0,2881021,9.9,4.3,2.2,0
06/08/2021,Race_eth_NHNHOPI,293577,0.3,0,239217,32.9,26.8,0.3,0
06/08/2021,Race_eth_NHWhite,59521678,60.9,0,54111159,32.1,29.2,62.8,0
06/08/2021,Ages_40-49_yrs,22339951,14.1,0,18357815,60.3,49.5,14.1,0
06/08/2021,Ages_25-39_yrs,31421854,19.8,0,25151177,50.6,40.5,19.4,0
06/08/2021,Race_eth_NHMult_Oth,7972524,8.2,0,6853364,0,0,8,0
06/08/2021,Sex_unknown,1716162,1.1,0,1206975,0,0,0.9,0
06/08/2021,Sex_known,156879111,0,98.9,128572811,0,0,0,99.1
06/08/2021,Ages_75+_yrs,18094823,11.4,0,15858645,84.4,74,12.2,0
06/08/2021,Race_eth_Hispanic,14249666,14.6,0,11477587,27.3,22,13.3,0
06/08/2021,Ages_12-15_yrs,3509280,2.2,0,834934,23.1,5.5,0.6,0
06/08/2021,Ages_<12yrs,128855,0.1,0,24650,0.3,0.1,0,0
06/08/2021,Ages_65-74_yrs,26131232,16.5,0,22869598,88.1,77.1,17.6,0
06/08/2021,Race_eth_known,97809656,0,61.7,86159342,0,0,0,66.4
06/08/2021,Race_eth_NHBlack,8830593,9,0,7459079,23.5,19.8,8.7,0
06/07/2021,Sex_Male,73498191,47,0,59770442,49.3,40.1,46.7,0
06/07/2021,Ages_40-49_yrs,22285926,14.1,0,18279336,60.1,49.3,14.2,0
06/07/2021,Race_eth_Hispanic,14172001,14.5,0,11368110,27.1,21.8,13.3,0
06/07/2021,Sex_Female,82995437,53,0,68150452,53.9,44.3,53.3,0
06/07/2021,Age_known,158186731,0,99,129121339,0,0,0,99
06/07/2021,Ages_75+_yrs,18086302,11.4,0,15845491,84.4,73.9,12.3,0
06/07/2021,Age_unknown,21637,0,0,3756,0,0,0,0
06/07/2021,US,158208368,0,0,129125095,0,0,0,0
06/07/2021,Sex_known,156493628,0,98.9,127920894,0,0,0,99.1
06/07/2021,Race_eth_NHMult_Oth,7951680,8.2,0,6807347,0,0,8,0
06/07/2021,Ages_65-74_yrs,26114600,16.5,0,22843395,88,77,17.7,0
06/07/2021,Sex_unknown,1714740,1.1,0,1204201,0,0,0.9,0
06/07/2021,Ages_12-15_yrs,3430741,2.2,0,626426,22.5,4.1,0.5,0
06/07/2021,Race_eth_NHNHOPI,292431,0.3,0,237560,32.8,26.6,0.3,0
06/07/2021,Race_eth_known,97516881,0,61.6,85614851,0,0,0,66.3
06/07/2021,Ages_<12yrs,126056,0.1,0,18869,0.3,0,0,0
06/07/2021,Ages_25-39_yrs,31330370,19.8,0,25024084,50.5,40.3,19.4,0
06/07/2021,Race_eth_NHBlack,8790382,9,0,7406455,23.3,19.7,8.7,0
